Easting,Northing,z,SVF_hemi
705429.985,2715355.18,2463.341064,0.025
705429.985,2715355.18,2467.341064,0.055
705429.985,2715355.18,2471.341064,0.117
705429.985,2715355.18,2475.341064,0.237
705429.985,2715355.18,2479.341064,0.433
705429.985,2715355.18,2483.341064,0.678
705429.985,2715355.18,2487.341064,0.838
705429.985,2715355.18,2491.341064,0.896
705429.985,2715355.18,2495.341064,0.908
705429.985,2715355.18,2499.341064,0.917
705434.985,2715355.18,2463.585693,0.017
705434.985,2715355.18,2467.585693,0.039
705434.985,2715355.18,2471.585693,0.088
705434.985,2715355.18,2475.585693,0.193
705434.985,2715355.18,2479.585693,0.374
705434.985,2715355.18,2483.585693,0.62
705434.985,2715355.18,2487.585693,0.809
705434.985,2715355.18,2491.585693,0.888
705434.985,2715355.18,2495.585693,0.905
705434.985,2715355.18,2499.585693,0.914
705439.985,2715355.18,2463.314697,0.015
705439.985,2715355.18,2467.314697,0.034
705439.985,2715355.18,2471.314697,0.083
705439.985,2715355.18,2475.314697,0.182
705439.985,2715355.18,2479.314697,0.355
705439.985,2715355.18,2483.314697,0.596
705439.985,2715355.18,2487.314697,0.805
705439.985,2715355.18,2491.314697,0.887
705439.985,2715355.18,2495.314697,0.902
705439.985,2715355.18,2499.314697,0.912
705444.985,2715355.18,2463.901123,0.017
705444.985,2715355.18,2467.901123,0.037
705444.985,2715355.18,2471.901123,0.081
705444.985,2715355.18,2475.901123,0.175
705444.985,2715355.18,2479.901123,0.339
705444.985,2715355.18,2483.901123,0.57
705444.985,2715355.18,2487.901123,0.792
705444.985,2715355.18,2491.901123,0.88
705444.985,2715355.18,2495.901123,0.897
705444.985,2715355.18,2499.901123,0.908
705449.985,2715355.18,2463.77417,0.022
705449.985,2715355.18,2467.77417,0.046
705449.985,2715355.18,2471.77417,0.09
705449.985,2715355.18,2475.77417,0.179
705449.985,2715355.18,2479.77417,0.338
705449.985,2715355.18,2483.77417,0.56
705449.985,2715355.18,2487.77417,0.771
705449.985,2715355.18,2491.77417,0.869
705449.985,2715355.18,2495.77417,0.891
705449.985,2715355.18,2499.77417,0.903
705454.985,2715355.18,2463.566406,0.03
705454.985,2715355.18,2467.566406,0.06
705454.985,2715355.18,2471.566406,0.114
705454.985,2715355.18,2475.566406,0.213
705454.985,2715355.18,2479.566406,0.373
705454.985,2715355.18,2483.566406,0.588
705454.985,2715355.18,2487.566406,0.777
705454.985,2715355.18,2491.566406,0.863
705454.985,2715355.18,2495.566406,0.885
705454.985,2715355.18,2499.566406,0.899
705459.985,2715355.18,2463.780762,0.037
705459.985,2715355.18,2467.780762,0.077
705459.985,2715355.18,2471.780762,0.148
705459.985,2715355.18,2475.780762,0.263
705459.985,2715355.18,2479.780762,0.423
705459.985,2715355.18,2483.780762,0.622
705459.985,2715355.18,2487.780762,0.783
705459.985,2715355.18,2491.780762,0.858
705459.985,2715355.18,2495.780762,0.88
705459.985,2715355.18,2499.780762,0.894
705464.985,2715355.18,2464.245117,0.042
705464.985,2715355.18,2468.245117,0.086
705464.985,2715355.18,2472.245117,0.165
705464.985,2715355.18,2476.245117,0.289
705464.985,2715355.18,2480.245117,0.449
705464.985,2715355.18,2484.245117,0.626
705464.985,2715355.18,2488.245117,0.78
705464.985,2715355.18,2492.245117,0.85
705464.985,2715355.18,2496.245117,0.874
705464.985,2715355.18,2500.245117,0.89
705469.985,2715355.18,2465.385254,0.048
705469.985,2715355.18,2469.385254,0.093
705469.985,2715355.18,2473.385254,0.177
705469.985,2715355.18,2477.385254,0.305
705469.985,2715355.18,2481.385254,0.463
705469.985,2715355.18,2485.385254,0.629
705469.985,2715355.18,2489.385254,0.78
705469.985,2715355.18,2493.385254,0.844
705469.985,2715355.18,2497.385254,0.869
705469.985,2715355.18,2501.385254,0.885
705474.985,2715355.18,2466.412598,0.06
705474.985,2715355.18,2470.412598,0.115
705474.985,2715355.18,2474.412598,0.205
705474.985,2715355.18,2478.412598,0.329
705474.985,2715355.18,2482.412598,0.475
705474.985,2715355.18,2486.412598,0.643
705474.985,2715355.18,2490.412598,0.789
705474.985,2715355.18,2494.412598,0.842
705474.985,2715355.18,2498.412598,0.867
705474.985,2715355.18,2502.412598,0.884
705479.985,2715355.18,2466.86084,0.061
705479.985,2715355.18,2470.86084,0.107
705479.985,2715355.18,2474.86084,0.175
705479.985,2715355.18,2478.86084,0.278
705479.985,2715355.18,2482.86084,0.42
705479.985,2715355.18,2486.86084,0.6
705479.985,2715355.18,2490.86084,0.768
705479.985,2715355.18,2494.86084,0.833
705479.985,2715355.18,2498.86084,0.862
705479.985,2715355.18,2502.86084,0.88
705484.985,2715355.18,2467.906494,0.047
705484.985,2715355.18,2471.906494,0.08
705484.985,2715355.18,2475.906494,0.134
705484.985,2715355.18,2479.906494,0.225
705484.985,2715355.18,2483.906494,0.368
705484.985,2715355.18,2487.906494,0.568
705484.985,2715355.18,2491.906494,0.746
705484.985,2715355.18,2495.906494,0.827
705484.985,2715355.18,2499.906494,0.86
705484.985,2715355.18,2503.906494,0.878
705489.985,2715355.18,2468.87207,0.028
705489.985,2715355.18,2472.87207,0.05
705489.985,2715355.18,2476.87207,0.093
705489.985,2715355.18,2480.87207,0.177
705489.985,2715355.18,2484.87207,0.322
705489.985,2715355.18,2488.87207,0.52
705489.985,2715355.18,2492.87207,0.71
705489.985,2715355.18,2496.87207,0.814
705489.985,2715355.18,2500.87207,0.855
705489.985,2715355.18,2504.87207,0.875
705494.985,2715355.18,2470.631104,0.023
705494.985,2715355.18,2474.631104,0.043
705494.985,2715355.18,2478.631104,0.088
705494.985,2715355.18,2482.631104,0.172
705494.985,2715355.18,2486.631104,0.307
705494.985,2715355.18,2490.631104,0.497
705494.985,2715355.18,2494.631104,0.681
705494.985,2715355.18,2498.631104,0.805
705494.985,2715355.18,2502.631104,0.854
705494.985,2715355.18,2506.631104,0.875
705399.985,2715360.18,2458.702393,0.024
705399.985,2715360.18,2462.702393,0.05
705399.985,2715360.18,2466.702393,0.107
705399.985,2715360.18,2470.702393,0.22
705399.985,2715360.18,2474.702393,0.421
705399.985,2715360.18,2478.702393,0.678
705399.985,2715360.18,2482.702393,0.874
705399.985,2715360.18,2486.702393,0.909
705399.985,2715360.18,2490.702393,0.92
705399.985,2715360.18,2494.702393,0.927
705404.985,2715360.18,2458.718506,0.025
705404.985,2715360.18,2462.718506,0.046
705404.985,2715360.18,2466.718506,0.095
705404.985,2715360.18,2470.718506,0.201
705404.985,2715360.18,2474.718506,0.389
705404.985,2715360.18,2478.718506,0.642
705404.985,2715360.18,2482.718506,0.857
705404.985,2715360.18,2486.718506,0.906
705404.985,2715360.18,2490.718506,0.917
705404.985,2715360.18,2494.718506,0.925
705409.985,2715360.18,2460.195313,0.028
705409.985,2715360.18,2464.195313,0.051
705409.985,2715360.18,2468.195313,0.101
705409.985,2715360.18,2472.195313,0.212
705409.985,2715360.18,2476.195313,0.412
705409.985,2715360.18,2480.195313,0.68
705409.985,2715360.18,2484.195313,0.866
705409.985,2715360.18,2488.195313,0.905
705409.985,2715360.18,2492.195313,0.916
705409.985,2715360.18,2496.195313,0.924
705414.985,2715360.18,2461.380859,0.028
705414.985,2715360.18,2465.380859,0.054
705414.985,2715360.18,2469.380859,0.111
705414.985,2715360.18,2473.380859,0.232
705414.985,2715360.18,2477.380859,0.436
705414.985,2715360.18,2481.380859,0.697
705414.985,2715360.18,2485.380859,0.868
705414.985,2715360.18,2489.380859,0.903
705414.985,2715360.18,2493.380859,0.914
705414.985,2715360.18,2497.380859,0.922
705419.985,2715360.18,2461.439453,0.029
705419.985,2715360.18,2465.439453,0.058
705419.985,2715360.18,2469.439453,0.123
705419.985,2715360.18,2473.439453,0.257
705419.985,2715360.18,2477.439453,0.471
705419.985,2715360.18,2481.439453,0.715
705419.985,2715360.18,2485.439453,0.864
705419.985,2715360.18,2489.439453,0.9
705419.985,2715360.18,2493.439453,0.912
705419.985,2715360.18,2497.439453,0.92
705424.985,2715360.18,2461.44751,0.024
705424.985,2715360.18,2465.44751,0.057
705424.985,2715360.18,2469.44751,0.125
705424.985,2715360.18,2473.44751,0.259
705424.985,2715360.18,2477.44751,0.467
705424.985,2715360.18,2481.44751,0.704
705424.985,2715360.18,2485.44751,0.852
705424.985,2715360.18,2489.44751,0.897
705424.985,2715360.18,2493.44751,0.909
705424.985,2715360.18,2497.44751,0.918
705429.985,2715360.18,2462.544434,0.021
705429.985,2715360.18,2466.544434,0.051
705429.985,2715360.18,2470.544434,0.117
705429.985,2715360.18,2474.544434,0.237
705429.985,2715360.18,2478.544434,0.432
705429.985,2715360.18,2482.544434,0.676
705429.985,2715360.18,2486.544434,0.836
705429.985,2715360.18,2490.544434,0.892
705429.985,2715360.18,2494.544434,0.907
705429.985,2715360.18,2498.544434,0.916
705434.985,2715360.18,2462.262939,0.017
705434.985,2715360.18,2466.262939,0.042
705434.985,2715360.18,2470.262939,0.091
705434.985,2715360.18,2474.262939,0.192
705434.985,2715360.18,2478.262939,0.364
705434.985,2715360.18,2482.262939,0.609
705434.985,2715360.18,2486.262939,0.807
705434.985,2715360.18,2490.262939,0.881
705434.985,2715360.18,2494.262939,0.902
705434.985,2715360.18,2498.262939,0.913
705439.985,2715360.18,2462.983398,0.016
705439.985,2715360.18,2466.983398,0.034
705439.985,2715360.18,2470.983398,0.076
705439.985,2715360.18,2474.983398,0.163
705439.985,2715360.18,2478.983398,0.318
705439.985,2715360.18,2482.983398,0.557
705439.985,2715360.18,2486.983398,0.782
705439.985,2715360.18,2490.983398,0.875
705439.985,2715360.18,2494.983398,0.898
705439.985,2715360.18,2498.983398,0.91
705444.985,2715360.18,2463.155029,0.018
705444.985,2715360.18,2467.155029,0.036
705444.985,2715360.18,2471.155029,0.077
705444.985,2715360.18,2475.155029,0.153
705444.985,2715360.18,2479.155029,0.306
705444.985,2715360.18,2483.155029,0.544
705444.985,2715360.18,2487.155029,0.768
705444.985,2715360.18,2491.155029,0.871
705444.985,2715360.18,2495.155029,0.894
705444.985,2715360.18,2499.155029,0.906
705449.985,2715360.18,2463.172119,0.026
705449.985,2715360.18,2467.172119,0.047
705449.985,2715360.18,2471.172119,0.089
705449.985,2715360.18,2475.172119,0.177
705449.985,2715360.18,2479.172119,0.333
705449.985,2715360.18,2483.172119,0.561
705449.985,2715360.18,2487.172119,0.771
705449.985,2715360.18,2491.172119,0.868
705449.985,2715360.18,2495.172119,0.89
705449.985,2715360.18,2499.172119,0.903
705454.985,2715360.18,2463.064941,0.033
705454.985,2715360.18,2467.064941,0.065
705454.985,2715360.18,2471.064941,0.122
705454.985,2715360.18,2475.064941,0.219
705454.985,2715360.18,2479.064941,0.369
705454.985,2715360.18,2483.064941,0.582
705454.985,2715360.18,2487.064941,0.774
705454.985,2715360.18,2491.064941,0.862
705454.985,2715360.18,2495.064941,0.885
705454.985,2715360.18,2499.064941,0.898
705459.985,2715360.18,2463.849854,0.036
705459.985,2715360.18,2467.849854,0.078
705459.985,2715360.18,2471.849854,0.155
705459.985,2715360.18,2475.849854,0.273
705459.985,2715360.18,2479.849854,0.428
705459.985,2715360.18,2483.849854,0.626
705459.985,2715360.18,2487.849854,0.787
705459.985,2715360.18,2491.849854,0.858
705459.985,2715360.18,2495.849854,0.879
705459.985,2715360.18,2499.849854,0.894
705464.985,2715360.18,2464.071045,0.045
705464.985,2715360.18,2468.071045,0.09
705464.985,2715360.18,2472.071045,0.171
705464.985,2715360.18,2476.071045,0.301
705464.985,2715360.18,2480.071045,0.465
705464.985,2715360.18,2484.071045,0.645
705464.985,2715360.18,2488.071045,0.789
705464.985,2715360.18,2492.071045,0.852
705464.985,2715360.18,2496.071045,0.874
705464.985,2715360.18,2500.071045,0.89
705469.985,2715360.18,2464.541016,0.043
705469.985,2715360.18,2468.541016,0.088
705469.985,2715360.18,2472.541016,0.177
705469.985,2715360.18,2476.541016,0.315
705469.985,2715360.18,2480.541016,0.473
705469.985,2715360.18,2484.541016,0.641
705469.985,2715360.18,2488.541016,0.782
705469.985,2715360.18,2492.541016,0.845
705469.985,2715360.18,2496.541016,0.868
705469.985,2715360.18,2500.541016,0.885
705474.985,2715360.18,2465.424561,0.058
705474.985,2715360.18,2469.424561,0.117
705474.985,2715360.18,2473.424561,0.209
705474.985,2715360.18,2477.424561,0.329
705474.985,2715360.18,2481.424561,0.47
705474.985,2715360.18,2485.424561,0.638
705474.985,2715360.18,2489.424561,0.782
705474.985,2715360.18,2493.424561,0.84
705474.985,2715360.18,2497.424561,0.865
705474.985,2715360.18,2501.424561,0.882
705479.985,2715360.18,2466.105469,0.062
705479.985,2715360.18,2470.105469,0.111
705479.985,2715360.18,2474.105469,0.177
705479.985,2715360.18,2478.105469,0.272
705479.985,2715360.18,2482.105469,0.41
705479.985,2715360.18,2486.105469,0.587
705479.985,2715360.18,2490.105469,0.756
705479.985,2715360.18,2494.105469,0.831
705479.985,2715360.18,2498.105469,0.86
705479.985,2715360.18,2502.105469,0.878
705484.985,2715360.18,2467.005371,0.042
705484.985,2715360.18,2471.005371,0.074
705484.985,2715360.18,2475.005371,0.127
705484.985,2715360.18,2479.005371,0.207
705484.985,2715360.18,2483.005371,0.338
705484.985,2715360.18,2487.005371,0.53
705484.985,2715360.18,2491.005371,0.719
705484.985,2715360.18,2495.005371,0.82
705484.985,2715360.18,2499.005371,0.853
705484.985,2715360.18,2503.005371,0.874
705489.985,2715360.18,2467.748291,0.029
705489.985,2715360.18,2471.748291,0.051
705489.985,2715360.18,2475.748291,0.084
705489.985,2715360.18,2479.748291,0.155
705489.985,2715360.18,2483.748291,0.283
705489.985,2715360.18,2487.748291,0.48
705489.985,2715360.18,2491.748291,0.682
705489.985,2715360.18,2495.748291,0.805
705489.985,2715360.18,2499.748291,0.847
705489.985,2715360.18,2503.748291,0.87
705494.985,2715360.18,2469.152588,0.024
705494.985,2715360.18,2473.152588,0.04
705494.985,2715360.18,2477.152588,0.075
705494.985,2715360.18,2481.152588,0.143
705494.985,2715360.18,2485.152588,0.272
705494.985,2715360.18,2489.152588,0.449
705494.985,2715360.18,2493.152588,0.652
705494.985,2715360.18,2497.152588,0.787
705494.985,2715360.18,2501.152588,0.843
705494.985,2715360.18,2505.152588,0.869
705399.985,2715365.18,2457.823975,0.035
705399.985,2715365.18,2461.823975,0.067
705399.985,2715365.18,2465.823975,0.129
705399.985,2715365.18,2469.823975,0.244
705399.985,2715365.18,2473.823975,0.439
705399.985,2715365.18,2477.823975,0.674
705399.985,2715365.18,2481.823975,0.865
705399.985,2715365.18,2485.823975,0.907
705399.985,2715365.18,2489.823975,0.919
705399.985,2715365.18,2493.823975,0.926
705404.985,2715365.18,2458.399658,0.039
705404.985,2715365.18,2462.399658,0.068
705404.985,2715365.18,2466.399658,0.122
705404.985,2715365.18,2470.399658,0.228
705404.985,2715365.18,2474.399658,0.423
705404.985,2715365.18,2478.399658,0.666
705404.985,2715365.18,2482.399658,0.859
705404.985,2715365.18,2486.399658,0.905
705404.985,2715365.18,2490.399658,0.917
705404.985,2715365.18,2494.399658,0.925
705409.985,2715365.18,2458.821045,0.04
705409.985,2715365.18,2462.821045,0.067
705409.985,2715365.18,2466.821045,0.118
705409.985,2715365.18,2470.821045,0.224
705409.985,2715365.18,2474.821045,0.411
705409.985,2715365.18,2478.821045,0.665
705409.985,2715365.18,2482.821045,0.859
705409.985,2715365.18,2486.821045,0.903
705409.985,2715365.18,2490.821045,0.915
705409.985,2715365.18,2494.821045,0.923
705414.985,2715365.18,2459.856445,0.034
705414.985,2715365.18,2463.856445,0.062
705414.985,2715365.18,2467.856445,0.112
705414.985,2715365.18,2471.856445,0.215
705414.985,2715365.18,2475.856445,0.396
705414.985,2715365.18,2479.856445,0.647
705414.985,2715365.18,2483.856445,0.846
705414.985,2715365.18,2487.856445,0.9
705414.985,2715365.18,2491.856445,0.912
705414.985,2715365.18,2495.856445,0.921
705419.985,2715365.18,2460.805664,0.028
705419.985,2715365.18,2464.805664,0.055
705419.985,2715365.18,2468.805664,0.112
705419.985,2715365.18,2472.805664,0.224
705419.985,2715365.18,2476.805664,0.41
705419.985,2715365.18,2480.805664,0.655
705419.985,2715365.18,2484.805664,0.838
705419.985,2715365.18,2488.805664,0.897
705419.985,2715365.18,2492.805664,0.91
705419.985,2715365.18,2496.805664,0.919
705424.985,2715365.18,2460.867432,0.021
705424.985,2715365.18,2464.867432,0.048
705424.985,2715365.18,2468.867432,0.106
705424.985,2715365.18,2472.867432,0.215
705424.985,2715365.18,2476.867432,0.404
705424.985,2715365.18,2480.867432,0.651
705424.985,2715365.18,2484.867432,0.829
705424.985,2715365.18,2488.867432,0.891
705424.985,2715365.18,2492.867432,0.907
705424.985,2715365.18,2496.867432,0.917
705429.985,2715365.18,2461.27832,0.019
705429.985,2715365.18,2465.27832,0.044
705429.985,2715365.18,2469.27832,0.1
705429.985,2715365.18,2473.27832,0.21
705429.985,2715365.18,2477.27832,0.394
705429.985,2715365.18,2481.27832,0.634
705429.985,2715365.18,2485.27832,0.821
705429.985,2715365.18,2489.27832,0.884
705429.985,2715365.18,2493.27832,0.904
705429.985,2715365.18,2497.27832,0.914
705434.985,2715365.18,2461.729248,0.02
705434.985,2715365.18,2465.729248,0.043
705434.985,2715365.18,2469.729248,0.093
705434.985,2715365.18,2473.729248,0.19
705434.985,2715365.18,2477.729248,0.36
705434.985,2715365.18,2481.729248,0.6
705434.985,2715365.18,2485.729248,0.807
705434.985,2715365.18,2489.729248,0.876
705434.985,2715365.18,2493.729248,0.9
705434.985,2715365.18,2497.729248,0.911
705439.985,2715365.18,2461.542969,0.019
705439.985,2715365.18,2465.542969,0.036
705439.985,2715365.18,2469.542969,0.077
705439.985,2715365.18,2473.542969,0.162
705439.985,2715365.18,2477.542969,0.31
705439.985,2715365.18,2481.542969,0.546
705439.985,2715365.18,2485.542969,0.779
705439.985,2715365.18,2489.542969,0.867
705439.985,2715365.18,2493.542969,0.896
705439.985,2715365.18,2497.542969,0.907
705444.985,2715365.18,2461.894531,0.019
705444.985,2715365.18,2465.894531,0.038
705444.985,2715365.18,2469.894531,0.074
705444.985,2715365.18,2473.894531,0.152
705444.985,2715365.18,2477.894531,0.304
705444.985,2715365.18,2481.894531,0.541
705444.985,2715365.18,2485.894531,0.772
705444.985,2715365.18,2489.894531,0.866
705444.985,2715365.18,2493.894531,0.892
705444.985,2715365.18,2497.894531,0.904
705449.985,2715365.18,2461.596924,0.021
705449.985,2715365.18,2465.596924,0.041
705449.985,2715365.18,2469.596924,0.076
705449.985,2715365.18,2473.596924,0.148
705449.985,2715365.18,2477.596924,0.285
705449.985,2715365.18,2481.596924,0.505
705449.985,2715365.18,2485.596924,0.739
705449.985,2715365.18,2489.596924,0.855
705449.985,2715365.18,2493.596924,0.885
705449.985,2715365.18,2497.596924,0.899
705454.985,2715365.18,2462.213135,0.026
705454.985,2715365.18,2466.213135,0.055
705454.985,2715365.18,2470.213135,0.108
705454.985,2715365.18,2474.213135,0.195
705454.985,2715365.18,2478.213135,0.336
705454.985,2715365.18,2482.213135,0.543
705454.985,2715365.18,2486.213135,0.757
705454.985,2715365.18,2490.213135,0.854
705454.985,2715365.18,2494.213135,0.881
705454.985,2715365.18,2498.213135,0.895
705459.985,2715365.18,2462.799805,0.035
705459.985,2715365.18,2466.799805,0.068
705459.985,2715365.18,2470.799805,0.136
705459.985,2715365.18,2474.799805,0.244
705459.985,2715365.18,2478.799805,0.388
705459.985,2715365.18,2482.799805,0.586
705459.985,2715365.18,2486.799805,0.773
705459.985,2715365.18,2490.799805,0.852
705459.985,2715365.18,2494.799805,0.876
705459.985,2715365.18,2498.799805,0.891
705464.985,2715365.18,2463.766602,0.04
705464.985,2715365.18,2467.766602,0.079
705464.985,2715365.18,2471.766602,0.152
705464.985,2715365.18,2475.766602,0.274
705464.985,2715365.18,2479.766602,0.434
705464.985,2715365.18,2483.766602,0.624
705464.985,2715365.18,2487.766602,0.784
705464.985,2715365.18,2491.766602,0.849
705464.985,2715365.18,2495.766602,0.871
705464.985,2715365.18,2499.766602,0.888
705469.985,2715365.18,2464.220947,0.037
705469.985,2715365.18,2468.220947,0.079
705469.985,2715365.18,2472.220947,0.16
705469.985,2715365.18,2476.220947,0.283
705469.985,2715365.18,2480.220947,0.444
705469.985,2715365.18,2484.220947,0.623
705469.985,2715365.18,2488.220947,0.777
705469.985,2715365.18,2492.220947,0.843
705469.985,2715365.18,2496.220947,0.866
705469.985,2715365.18,2500.220947,0.884
705474.985,2715365.18,2465.003418,0.051
705474.985,2715365.18,2469.003418,0.098
705474.985,2715365.18,2473.003418,0.175
705474.985,2715365.18,2477.003418,0.291
705474.985,2715365.18,2481.003418,0.442
705474.985,2715365.18,2485.003418,0.613
705474.985,2715365.18,2489.003418,0.769
705474.985,2715365.18,2493.003418,0.836
705474.985,2715365.18,2497.003418,0.862
705474.985,2715365.18,2501.003418,0.879
705479.985,2715365.18,2465.473389,0.058
705479.985,2715365.18,2469.473389,0.101
705479.985,2715365.18,2473.473389,0.168
705479.985,2715365.18,2477.473389,0.264
705479.985,2715365.18,2481.473389,0.392
705479.985,2715365.18,2485.473389,0.565
705479.985,2715365.18,2489.473389,0.739
705479.985,2715365.18,2493.473389,0.827
705479.985,2715365.18,2497.473389,0.855
705479.985,2715365.18,2501.473389,0.875
705484.985,2715365.18,2465.947021,0.043
705484.985,2715365.18,2469.947021,0.074
705484.985,2715365.18,2473.947021,0.126
705484.985,2715365.18,2477.947021,0.201
705484.985,2715365.18,2481.947021,0.323
705484.985,2715365.18,2485.947021,0.502
705484.985,2715365.18,2489.947021,0.704
705484.985,2715365.18,2493.947021,0.816
705484.985,2715365.18,2497.947021,0.848
705484.985,2715365.18,2501.947021,0.87
705489.985,2715365.18,2465.983154,0.028
705489.985,2715365.18,2469.983154,0.052
705489.985,2715365.18,2473.983154,0.087
705489.985,2715365.18,2477.983154,0.144
705489.985,2715365.18,2481.983154,0.249
705489.985,2715365.18,2485.983154,0.427
705489.985,2715365.18,2489.983154,0.642
705489.985,2715365.18,2493.983154,0.793
705489.985,2715365.18,2497.983154,0.838
705489.985,2715365.18,2501.983154,0.864
705494.985,2715365.18,2467.438721,0.024
705494.985,2715365.18,2471.438721,0.039
705494.985,2715365.18,2475.438721,0.064
705494.985,2715365.18,2479.438721,0.121
705494.985,2715365.18,2483.438721,0.227
705494.985,2715365.18,2487.438721,0.406
705494.985,2715365.18,2491.438721,0.609
705494.985,2715365.18,2495.438721,0.776
705494.985,2715365.18,2499.438721,0.833
705494.985,2715365.18,2503.438721,0.861
705399.985,2715370.18,2457.929688,0.057
705399.985,2715370.18,2461.929688,0.107
705399.985,2715370.18,2465.929688,0.192
705399.985,2715370.18,2469.929688,0.325
705399.985,2715370.18,2473.929688,0.517
705399.985,2715370.18,2477.929688,0.728
705399.985,2715370.18,2481.929688,0.874
705399.985,2715370.18,2485.929688,0.909
705399.985,2715370.18,2489.929688,0.92
705399.985,2715370.18,2493.929688,0.927
705404.985,2715370.18,2458.444336,0.056
705404.985,2715370.18,2462.444336,0.104
705404.985,2715370.18,2466.444336,0.179
705404.985,2715370.18,2470.444336,0.296
705404.985,2715370.18,2474.444336,0.478
705404.985,2715370.18,2478.444336,0.7
705404.985,2715370.18,2482.444336,0.862
705404.985,2715370.18,2486.444336,0.905
705404.985,2715370.18,2490.444336,0.917
705404.985,2715370.18,2494.444336,0.925
705409.985,2715370.18,2458.967529,0.051
705409.985,2715370.18,2462.967529,0.096
705409.985,2715370.18,2466.967529,0.163
705409.985,2715370.18,2470.967529,0.268
705409.985,2715370.18,2474.967529,0.436
705409.985,2715370.18,2478.967529,0.666
705409.985,2715370.18,2482.967529,0.849
705409.985,2715370.18,2486.967529,0.902
705409.985,2715370.18,2490.967529,0.914
705409.985,2715370.18,2494.967529,0.923
705414.985,2715370.18,2459.638916,0.043
705414.985,2715370.18,2463.638916,0.08
705414.985,2715370.18,2467.638916,0.139
705414.985,2715370.18,2471.638916,0.242
705414.985,2715370.18,2475.638916,0.407
705414.985,2715370.18,2479.638916,0.638
705414.985,2715370.18,2483.638916,0.831
705414.985,2715370.18,2487.638916,0.898
705414.985,2715370.18,2491.638916,0.912
705414.985,2715370.18,2495.638916,0.921
705419.985,2715370.18,2459.354004,0.034
705419.985,2715370.18,2463.354004,0.066
705419.985,2715370.18,2467.354004,0.121
705419.985,2715370.18,2471.354004,0.222
705419.985,2715370.18,2475.354004,0.391
705419.985,2715370.18,2479.354004,0.619
705419.985,2715370.18,2483.354004,0.809
705419.985,2715370.18,2487.354004,0.891
705419.985,2715370.18,2491.354004,0.909
705419.985,2715370.18,2495.354004,0.918
705424.985,2715370.18,2460.227783,0.027
705424.985,2715370.18,2464.227783,0.052
705424.985,2715370.18,2468.227783,0.105
705424.985,2715370.18,2472.227783,0.207
705424.985,2715370.18,2476.227783,0.38
705424.985,2715370.18,2480.227783,0.616
705424.985,2715370.18,2484.227783,0.804
705424.985,2715370.18,2488.227783,0.884
705424.985,2715370.18,2492.227783,0.905
705424.985,2715370.18,2496.227783,0.916
705429.985,2715370.18,2460.872803,0.023
705429.985,2715370.18,2464.872803,0.044
705429.985,2715370.18,2468.872803,0.094
705429.985,2715370.18,2472.872803,0.199
705429.985,2715370.18,2476.872803,0.376
705429.985,2715370.18,2480.872803,0.619
705429.985,2715370.18,2484.872803,0.808
705429.985,2715370.18,2488.872803,0.88
705429.985,2715370.18,2492.872803,0.902
705429.985,2715370.18,2496.872803,0.913
705434.985,2715370.18,2460.978516,0.019
705434.985,2715370.18,2464.978516,0.04
705434.985,2715370.18,2468.978516,0.087
705434.985,2715370.18,2472.978516,0.176
705434.985,2715370.18,2476.978516,0.339
705434.985,2715370.18,2480.978516,0.57
705434.985,2715370.18,2484.978516,0.789
705434.985,2715370.18,2488.978516,0.868
705434.985,2715370.18,2492.978516,0.897
705434.985,2715370.18,2496.978516,0.908
705439.985,2715370.18,2460.306152,0.019
705439.985,2715370.18,2464.306152,0.039
705439.985,2715370.18,2468.306152,0.082
705439.985,2715370.18,2472.306152,0.166
705439.985,2715370.18,2476.306152,0.313
705439.985,2715370.18,2480.306152,0.543
705439.985,2715370.18,2484.306152,0.777
705439.985,2715370.18,2488.306152,0.863
705439.985,2715370.18,2492.306152,0.893
705439.985,2715370.18,2496.306152,0.905
705444.985,2715370.18,2461.212891,0.02
705444.985,2715370.18,2465.212891,0.039
705444.985,2715370.18,2469.212891,0.081
705444.985,2715370.18,2473.212891,0.165
705444.985,2715370.18,2477.212891,0.318
705444.985,2715370.18,2481.212891,0.552
705444.985,2715370.18,2485.212891,0.782
705444.985,2715370.18,2489.212891,0.864
705444.985,2715370.18,2493.212891,0.89
705444.985,2715370.18,2497.212891,0.903
705449.985,2715370.18,2462.529297,0.023
705449.985,2715370.18,2466.529297,0.042
705449.985,2715370.18,2470.529297,0.082
705449.985,2715370.18,2474.529297,0.16
705449.985,2715370.18,2478.529297,0.309
705449.985,2715370.18,2482.529297,0.537
705449.985,2715370.18,2486.529297,0.77
705449.985,2715370.18,2490.529297,0.858
705449.985,2715370.18,2494.529297,0.885
705449.985,2715370.18,2498.529297,0.899
705454.985,2715370.18,2462.42627,0.031
705454.985,2715370.18,2466.42627,0.057
705454.985,2715370.18,2470.42627,0.103
705454.985,2715370.18,2474.42627,0.183
705454.985,2715370.18,2478.42627,0.325
705454.985,2715370.18,2482.42627,0.544
705454.985,2715370.18,2486.42627,0.768
705454.985,2715370.18,2490.42627,0.854
705454.985,2715370.18,2494.42627,0.88
705454.985,2715370.18,2498.42627,0.895
705459.985,2715370.18,2462.710205,0.031
705459.985,2715370.18,2466.710205,0.057
705459.985,2715370.18,2470.710205,0.103
705459.985,2715370.18,2474.710205,0.188
705459.985,2715370.18,2478.710205,0.32
